Gmt time,Open,High,Low,Close,Volume
29.12.2017 08:00:00.000,112.656,112.676,112.501,112.513,19955.8999
29.12.2017 12:00:00.000,112.515,112.670,112.472,112.629,20781.2002
29.12.2017 16:00:00.000,112.629,112.720,112.556,112.648,17784.130100000002
29.12.2017 20:00:00.000,112.648,112.714,112.622,112.658,11281.0996
01.01.2018 00:00:00.000,112.658,112.658,112.658,112.658,0
01.01.2018 04:00:00.000,112.658,112.658,112.658,112.658,0
01.01.2018 08:00:00.000,112.658,112.658,112.658,112.658,0
01.01.2018 12:00:00.000,112.658,112.658,112.658,112.658,0
01.01.2018 16:00:00.000,112.658,112.658,112.658,112.658,0
01.01.2018 20:00:00.000,112.594,112.789,112.570,112.773,11495.4702
02.01.2018 00:00:00.000,112.775,112.790,112.660,112.700,15639.910100000001
02.01.2018 04:00:00.000,112.700,112.737,112.610,112.632,16290.0698
02.01.2018 08:00:00.000,112.631,112.637,112.115,112.231,21268.020099999998
02.01.2018 12:00:00.000,112.233,112.267,112.055,112.149,24235.280000000002
02.01.2018 16:00:00.000,112.150,112.352,112.100,112.255,18400.740400000002
02.01.2018 20:00:00.000,112.258,112.363,112.170,112.254,15960.7496
03.01.2018 00:00:00.000,112.253,112.396,112.216,112.340,16232.1201
03.01.2018 04:00:00.000,112.340,112.391,112.236,112.352,13087.440200000001
03.01.2018 08:00:00.000,112.352,112.378,112.213,112.233,18398.89
03.01.2018 12:00:00.000,112.232,112.500,112.190,112.396,23356.7198
03.01.2018 16:00:00.000,112.397,112.608,112.276,112.527,17578.869899999998
03.01.2018 20:00:00.000,112.526,112.623,112.410,112.607,16605.1302
04.01.2018 00:00:00.000,112.610,112.777,112.607,112.662,22221.2998
04.01.2018 04:00:00.000,112.661,112.668,112.488,112.580,15820.529999999999
04.01.2018 08:00:00.000,112.582,112.672,112.527,112.602,18817.3706
04.01.2018 12:00:00.000,112.602,112.854,112.598,112.772,26298.1601
04.01.2018 16:00:00.000,112.776,112.864,112.724,112.749,21427.3096
04.01.2018 20:00:00.000,112.749,112.802,112.710,112.801,14817.169899999999
05.01.2018 00:00:00.000,112.801,112.850,112.722,112.831,16952.6401
05.01.2018 04:00:00.000,112.831,113.154,112.826,113.146,18965.4502
05.01.2018 08:00:00.000,113.147,113.286,113.137,113.232,22767.489700000002
05.01.2018 12:00:00.000,113.231,113.308,113.013,113.230,35063.5898
05.01.2018 16:00:00.000,113.230,113.240,113.123,113.140,17660.7798
05.01.2018 20:00:00.000,113.141,113.146,113.025,113.027,5831.6999
07.01.2018 20:00:00.000,113.131,113.180,113.010,113.159,8579.919899999999
08.01.2018 00:00:00.000,113.160,113.202,113.081,113.179,13604.989999999998
08.01.2018 04:00:00.000,113.178,113.386,113.172,113.372,12720.1298
08.01.2018 08:00:00.000,113.372,113.373,113.079,113.103,16800.0597
08.01.2018 12:00:00.000,113.102,113.102,112.881,112.976,21383.5098
08.01.2018 16:00:00.000,112.977,113.125,112.956,113.070,12811.0402
08.01.2018 20:00:00.000,113.069,113.174,113.054,113.148,21200.5801
